feature,class,mean,std,fisher_score,auc_ovr,n,baseline_mean,baseline_std,sim_normal_mean,sim_normal_std
compress_ratio_high,正常,0.19999999999999996,5.551115123125783e-17,0.36470234982903244,0.675,100,0.1454449152542373,0.049584305990941074,0.19999999999999996,5.551115123125783e-17
compress_ratio_high,幅度失准,0.11399999999999996,0.09901515035589252,0.287075844594082,0.36324999999999996,100,0.1454449152542373,0.049584305990941074,0.19999999999999996,5.551115123125783e-17
compress_ratio_high,频率失准,0.12986440677966102,0.0910416530562216,0.13027679863021105,0.28675,100,0.1454449152542373,0.049584305990941074,0.19999999999999996,5.551115123125783e-17
compress_ratio_high,参考电平失准,0.19999999999999996,5.551115123125783e-17,0.36470234982903244,0.675,100,0.1454449152542373,0.049584305990941074,0.19999999999999996,5.551115123125783e-17
env_overrun_max,正常,0.0,0.0,0.39343246780262275,0.23333333333333334,100,0.0,0.0,0.0,0.0
env_overrun_max,幅度失准,0.013496770862571896,0.01820709205076857,0.15871443969602744,0.47686666666666666,100,0.0,0.0,0.0,0.0
env_overrun_max,频率失准,0.008302274594958607,0.018524625526336873,0.23098702741413113,0.36393333333333333,100,0.0,0.0,0.0,0.0
env_overrun_max,参考电平失准,0.13787036059947966,0.10081680339756346,1.6370167807453968,0.9258666666666666,100,0.0,0.0,0.0,0.0
env_overrun_mean,正常,0.0,0.0,0.17824199153787726,0.23333333333333334,100,0.0,0.0,0.0,0.0
env_overrun_mean,幅度失准,0.0004965154608591401,0.001267108006539723,0.1581659148454237,0.4859,100,0.0,0.0,0.0,0.0
env_overrun_mean,频率失准,6.045514334917532e-05,0.00015735396395660662,0.17574874251102243,0.3505333333333333,100,0.0,0.0,0.0,0.0
env_overrun_mean,参考电平失准,0.03546827787777934,0.03999745115309589,0.7778502497206113,0.9302333333333332,100,0.0,0.0,0.0,0.0
env_overrun_rate,正常,0.0,0.0,0.34935898759227507,0.23333333333333334,100,0.0,0.0,0.0,0.0
env_overrun_rate,幅度失准,0.032365853658536586,0.07133227374625617,0.16302397829695042,0.4940333333333333,100,0.0,0.0,0.0,0.0
env_overrun_rate,频率失准,0.0021707317073170734,0.004456078203597134,0.334939137754633,0.3429333333333333,100,0.0,0.0,0.0,0.0
env_overrun_rate,参考电平失准,0.41919512195121944,0.2883885472655462,1.9533144646738096,0.9297,100,0.0,0.0,0.0,0.0
freq_shift_score,正常,0.051012039415509254,0.011641291139879117,0.9040496491380924,0.1371,100,0.0666477415868317,0.11530861102181826,0.051012039415509254,0.011641291139879117
freq_shift_score,幅度失准,0.33342956299865906,0.2928864056540229,0.036360722574358115,0.5527666666666666,100,0.0666477415868317,0.11530861102181826,0.051012039415509254,0.011641291139879117
freq_shift_score,频率失准,0.07499119388924687,0.020539191473555315,0.6867773584460821,0.37710000000000005,100,0.0666477415868317,0.11530861102181826,0.051012039415509254,0.011641291139879117
freq_shift_score,参考电平失准,0.6350011898389422,0.22041543334675187,2.477705315581995,0.9330333333333333,100,0.0666477415868317,0.11530861102181826,0.051012039415509254,0.011641291139879117
global_offset_db,正常,8.881784197001253e-18,1.9840403012673025e-16,8.765121169122356e-27,0.49835,100,1.3877787807814457e-17,1.1015152586160387e-16,8.881784197001253e-18,1.9840403012673025e-16
global_offset_db,幅度失准,8.881784197001253e-18,2.9444152812364836e-16,8.765121169122356e-27,0.49860000000000004,100,1.3877787807814457e-17,1.1015152586160387e-16,8.881784197001253e-18,1.9840403012673025e-16
global_offset_db,频率失准,0.0,0.0,2.191280292280588e-25,0.4916666666666667,100,1.3877787807814457e-17,1.1015152586160387e-16,8.881784197001253e-18,1.9840403012673025e-16
global_offset_db,参考电平失准,2.6645352591003756e-17,2.3347438521339316e-16,4.294909372869952e-25,0.5113833333333333,100,1.3877787807814457e-17,1.1015152586160387e-16,8.881784197001253e-18,1.9840403012673025e-16
high_low_energy_ratio,正常,4.3845388738984035,5.368817351931735,0.034120710893708064,0.7581333333333333,100,0.35918206089001337,0.3703624708205983,4.3845388738984035,5.368817351931735
high_low_energy_ratio,幅度失准,2.8366361185572555,18.224125685648588,0.03412886463498512,0.25965,100,0.35918206089001337,0.3703624708205983,4.3845388738984035,5.368817351931735
high_low_energy_ratio,频率失准,52249.59109357848,157675.49203421012,0.10976973712104328,0.58015,100,0.35918206089001337,0.3703624708205983,4.3845388738984035,5.368817351931735
high_low_energy_ratio,参考电平失准,20.674719134764587,176.82347071019478,0.03403487336694868,0.4020666666666667,100,0.35918206089001337,0.3703624708205983,4.3845388738984035,5.368817351931735
offset_db,正常,-2.5173429552767245e-05,0.019394433485650935,0.0005737341363726348,0.5040833333333333,100,-0.013632812500000133,0.04573014358948415,-2.5173429552767245e-05,0.019394433485650935
offset_db,幅度失准,-0.009236421786754673,0.1002514433173793,0.009788350740225124,0.4685833333333333,100,-0.013632812500000133,0.04573014358948415,-2.5173429552767245e-05,0.019394433485650935
offset_db,频率失准,0.0005891246898179503,0.0009504561114976451,0.0013273087549078187,0.48306666666666664,100,-0.013632812500000133,0.04573014358948415,-2.5173429552767245e-05,0.019394433485650935
offset_db,参考电平失准,0.003479231750015499,0.06163466166147455,0.005562516523014712,0.5442666666666667,100,-0.013632812500000133,0.04573014358948415,-2.5173429552767245e-05,0.019394433485650935
offset_slope,正常,0.00015193711871039472,0.0009508176763461703,0.0007141449198833776,0.4958666666666667,100,0.000272946571194225,0.004366626782869964,0.00015193711871039472,0.0009508176763461703
offset_slope,幅度失准,0.00034998329697604055,0.015426419921569704,0.0003156200625691886,0.5237666666666667,100,0.000272946571194225,0.004366626782869964,0.00015193711871039472,0.0009508176763461703
offset_slope,频率失准,-6.725323070641252e-06,0.00037082604230046683,0.0010866030705814472,0.4352,100,0.000272946571194225,0.004366626782869964,0.00015193711871039472,0.0009508176763461703
offset_slope,参考电平失准,0.002834292155289495,0.056675096389056184,0.0021644262088188915,0.5451666666666667,100,0.000272946571194225,0.004366626782869964,0.00015193711871039472,0.0009508176763461703
ripple_hp,正常,0.002941652799091827,0.00021399109750452883,0.12749514675892334,0.6242666666666666,100,0.005519378660492314,0.00041474531782179324,0.002941652799091827,0.00021399109750452883
ripple_hp,幅度失准,0.010275270446796334,0.0190067768210066,0.06888452314678885,0.33719999999999994,100,0.005519378660492314,0.00041474531782179324,0.002941652799091827,0.00021399109750452883
ripple_hp,频率失准,0.011851269102326267,0.006527453872011585,0.2986460572357228,0.8506333333333332,100,0.005519378660492314,0.00041474531782179324,0.002941652799091827,0.00021399109750452883
ripple_hp,参考电平失准,0.0002862984747805291,0.00019025977575034257,0.43487691551130125,0.1879,100,0.005519378660492314,0.00041474531782179324,0.002941652799091827,0.00021399109750452883
shape_rmse,正常,0.010404012071680983,0.0011523742828678427,0.5579561076669892,0.1562,100,0.011761630272094682,0.008831682136710003,0.010404012071680983,0.0011523742828678427
shape_rmse,幅度失准,0.035240422958001776,0.027281426512450888,0.04095070356478489,0.5122,100,0.011761630272094682,0.008831682136710003,0.010404012071680983,0.0011523742828678427
shape_rmse,频率失准,0.012085066002381562,0.0019487150905552262,0.4999086178824202,0.35773333333333335,100,0.011761630272094682,0.008831682136710003,0.010404012071680983,0.0011523742828678427
shape_rmse,参考电平失准,0.1263775464877751,0.06384433047313896,2.5767696863124145,0.9738666666666668,100,0.011761630272094682,0.008831682136710003,0.010404012071680983,0.0011523742828678427
switch_step_mean_abs,正常,0.0,0.0,0.0,0.5,100,0.0,0.0,0.0,0.0
switch_step_mean_abs,幅度失准,0.0,0.0,0.0,0.5,100,0.0,0.0,0.0,0.0
switch_step_mean_abs,频率失准,0.0,0.0,0.0,0.5,100,0.0,0.0,0.0,0.0
switch_step_mean_abs,参考电平失准,0.0,0.0,0.0,0.5,100,0.0,0.0,0.0,0.0
switch_step_std,正常,0.0,0.0,0.0,0.5,100,0.0,0.0,0.0,0.0
switch_step_std,幅度失准,0.0,0.0,0.0,0.5,100,0.0,0.0,0.0,0.0
switch_step_std,频率失准,0.0,0.0,0.0,0.5,100,0.0,0.0,0.0,0.0
switch_step_std,参考电平失准,0.0,0.0,0.0,0.5,100,0.0,0.0,0.0,0.0
tail_asym,正常,0.0010157698599999184,0.007521562987848469,0.0019294715073109989,0.5452333333333333,100,-0.00023632812499978017,0.007018708161171261,0.0010157698599999184,0.007521562987848469
tail_asym,幅度失准,-0.006824058298746344,0.041078428593872555,0.007663391173834106,0.4269333333333334,100,-0.00023632812499978017,0.007018708161171261,0.0010157698599999184,0.007521562987848469
tail_asym,频率失准,-0.00010820845628247752,0.0018365596071109435,0.0005759316826589564,0.5026333333333334,100,-0.00023632812499978017,0.007018708161171261,0.0010157698599999184,0.007521562987848469
tail_asym,参考电平失准,0.0001047640871295253,0.12228843863000974,0.0002774238373760285,0.5252000000000001,100,-0.00023632812499978017,0.007018708161171261,0.0010157698599999184,0.007521562987848469
viol_energy_aligned,正常,0.0,0.0,0.17824199153787726,0.23333333333333334,100,0.2018880156186028,0.1163379367840786,0.0,0.0
viol_energy_aligned,幅度失准,0.0004965154608591401,0.001267108006539723,0.1581659148454237,0.4859,100,0.2018880156186028,0.1163379367840786,0.0,0.0
viol_energy_aligned,频率失准,6.045514334917532e-05,0.00015735396395660662,0.17574874251102243,0.3505333333333333,100,0.2018880156186028,0.1163379367840786,0.0,0.0
viol_energy_aligned,参考电平失准,0.03546827787777934,0.03999745115309589,0.7778502497206113,0.9302333333333332,100,0.2018880156186028,0.1163379367840786,0.0,0.0
viol_rate_aligned,正常,0.0,0.0,0.34935898759227507,0.23333333333333334,100,0.0011432926829268292,0.007730552517245564,0.0,0.0
viol_rate_aligned,幅度失准,0.032365853658536586,0.07133227374625617,0.16302397829695042,0.4940333333333333,100,0.0011432926829268292,0.007730552517245564,0.0,0.0
viol_rate_aligned,频率失准,0.0021707317073170734,0.004456078203597134,0.334939137754633,0.3429333333333333,100,0.0011432926829268292,0.007730552517245564,0.0,0.0
viol_rate_aligned,参考电平失准,0.41919512195121944,0.2883885472655462,1.9533144646738096,0.9297,100,0.0011432926829268292,0.007730552517245564,0.0,0.0
