sample_id,class,module,fault_type,freq_proxy,mean_offset,global_offset,max_abs_dev,p95_abs_dev,p99_abs_dev,within_0p4_ratio,inside_env_frac,outside_env_frac,inside_expanded_env_frac,inside_quantile_frac,hf_noise_std,amp_min,amp_max
sim_00098,amp_error,中频放大器,,0.14179234905262553,0.0014511121572531164,0.0,0.17239064227936574,0.1633359497248838,0.17161806831849882,1.0,0.774390243902439,0.22560975609756095,1.0,0.29634146341463413,0.0224454517856326,-10.133974358941146,-9.754855779358149
sim_00099,amp_error,ADC,adc_bias,0.04816881572304045,-3.3794105725175497e-16,0.00033031332340627273,0.04366742135441726,0.03283314434666629,0.04366742135441726,1.0,1.0,0.0,1.0,0.44390243902439025,0.023804842452801043,-10.048006794707604,-9.823832578645582
sim_00100,freq_error,本振混频组件,lo_path_error,0.033563747834727826,1.9713228339685707e-16,0.0076678034779353865,0.036774108609710865,0.028405736049786866,0.03221267807062266,1.0,1.0,0.0,1.0,0.7451219512195122,0.009435005997172117,-10.076908436962608,-9.83809529089188
sim_00101,freq_error,时钟合成与同步网络,clock_drift,0.015060449901540545,-6.888798474747313e-16,0.0013765204259055253,0.04061311312656635,0.009298645725189833,0.020570567076789874,1.0,1.0,0.0,1.0,0.9817073170731707,0.004033722415907527,-10.047997345238711,-9.838622143427651
sim_00102,freq_error,时钟合成与同步网络,clock_drift,0.020192950056927075,-3.596039455371239e-16,0.0036408505062182073,0.04975468847688447,0.026229740103451575,0.04613378528562237,1.0,1.0,0.0,1.0,0.6890243902439024,0.00853487879383811,-10.051886214198381,-9.823842298421235
sim_00103,freq_error,本振混频组件,lo_path_error,0.03428584410200393,-2.5778837059589e-16,0.004356413740478793,0.051725075044476654,0.020421748210960187,0.02875654062982005,1.0,1.0,0.0,1.0,0.8817073170731707,0.006239386455094618,-10.057733063115503,-9.835065630532394
sim_00104,freq_error,时钟合成与同步网络,clock_drift,0.016558213485641158,-2.122963051966153e-16,0.0016846254729827592,0.04681765008690242,0.023805248909985987,0.03829312813428368,1.0,1.0,0.0,1.0,0.8817073170731707,0.007012425473018938,-10.040431227838532,-9.828087665879117
sim_00105,freq_error,时钟合成与同步网络,clock_drift,0.07221587635144044,3.466062125659025e-17,0.005620023985001943,0.08381844410677353,0.02719159281857707,0.030035216751327896,1.0,1.0,0.0,1.0,0.8060975609756098,0.007127457738824447,-10.046132967682741,-9.832448019020875
sim_00106,freq_error,时钟合成与同步网络,freq_miscal,0.4500594704401882,6.867135586461944e-16,0.0002859257687992667,0.06801927633988747,0.03317275872744005,0.046146573317616,1.0,1.0,0.0,1.0,0.6914634146341463,0.012718951773245425,-10.055277498375032,-9.849708102579621
sim_00107,freq_error,时钟振荡器,freq_miscal,0.18729913657427558,4.029297221078617e-16,0.0036888150547476073,0.054260412449808726,0.03220360840560579,0.042572264841187965,1.0,1.0,0.0,1.0,0.698780487804878,0.010653861205282694,-10.071885848634835,-9.851548058491979
sim_00108,freq_error,本振混频组件,lo_path_error,0.010304826896125607,-2.0363114988246774e-16,-0.001326281222972625,0.019034688473185568,0.011789836496140358,0.015435257284841046,1.0,1.0,0.0,1.0,0.9524390243902439,0.003131000032529231,-10.053186701051901,-9.846177401502072
sim_00109,freq_error,时钟合成与同步网络,clock_drift,0.07388362147232568,-4.917475640778743e-16,0.007973090452081166,0.062003750378551103,0.03807480703235811,0.04353889274916276,1.0,1.0,0.0,1.0,0.6280487804878049,0.009963866211687758,-10.049856672250423,-9.824351743868588
sim_00110,freq_error,时钟合成与同步网络,clock_drift,0.021594539806581263,6.130597384759401e-16,0.0011009003452464583,0.027126492730706886,0.0219936123232908,0.024741405463130816,1.0,1.0,0.0,1.0,0.8170731707317073,0.00595716657835368,-10.05583135483788,-9.83798137120757
sim_00111,freq_error,本振混频组件,lo_path_error,0.028275387631134595,5.069115858776324e-16,0.0026289440598432634,0.036489442039636444,0.018979799102098745,0.027862166765647626,1.0,1.0,0.0,1.0,0.823170731707317,0.006416492694205567,-10.058024272578672,-9.830078140579245
sim_00112,freq_error,本振混频组件,lo_path_error,0.01188824499431653,3.4877250139443943e-16,0.0017743161105103766,0.03891852708878396,0.019257945229714305,0.032175616912805294,1.0,1.0,0.0,1.0,0.8853658536585366,0.0058816466953555005,-10.087187216249536,-9.844952946609268
sim_00113,freq_error,时钟振荡器,freq_miscal,0.18728992085774443,1.2347846322660279e-16,0.0022283646590732786,0.06233466300598067,0.022583755550203397,0.03535122171302225,1.0,1.0,0.0,1.0,0.8378048780487805,0.008767948348816402,-10.063303596392274,-9.844804571955665
sim_00114,freq_error,本振源（谐波发生器）,freq_miscal,0.01791398054813484,-2.101300163680784e-16,0.0017955191872589538,0.04450626990728068,0.024390720246157637,0.034295731449382826,1.0,1.0,0.0,1.0,0.8963414634146342,0.00521452464921417,-10.036038902942558,-9.834725614533838
sim_00115,freq_error,时钟合成与同步网络,clock_drift,0.05479822418503329,4.982464305634849e-17,0.008415985246858604,0.05336760163342902,0.04994442308091358,0.05039339907269803,1.0,1.0,0.0,1.0,0.651219512195122,0.010770593375077568,-10.055018275836549,-9.843383747196059
sim_00116,freq_error,时钟振荡器,freq_miscal,0.055585539624493946,4.3325776570737815e-16,0.0025946208470033483,0.03940991333342048,0.03224969503644101,0.03773305995770327,1.0,1.0,0.0,1.0,0.8292682926829268,0.0068271022389324015,-10.036217001644854,-9.836054613428672
sim_00117,freq_error,本振源（谐波发生器）,freq_miscal,0.08400643910322034,5.913968501905712e-16,0.0015148312565074207,0.0645800116047095,0.016552702103721458,0.020993355656631827,1.0,1.0,0.0,1.0,0.9146341463414634,0.006342900734103372,-10.024427965171336,-9.83840317831829
sim_00118,freq_error,本振混频组件,lo_path_error,0.06798102441777389,6.260574714471614e-16,0.0005286539760120945,0.066967405857282,0.051269067166979494,0.05603330421590741,1.0,1.0,0.0,1.0,0.7414634146341463,0.010516206784059057,-10.10427905854223,-9.828221235628577
sim_00119,freq_error,本振混频组件,lo_path_error,0.05265112021888223,5.329070518200751e-16,0.002939733719741433,0.049171673509675884,0.028650156822759756,0.038097837391227934,1.0,1.0,0.0,1.0,0.725609756097561,0.007426267993604074,-10.033161052233186,-9.844943892238389
sim_00120,freq_error,本振混频组件,lo_path_error,0.031988508797969974,1.5597279565465613e-16,0.0034263991864547094,0.0656905989024743,0.03387924040598688,0.0436739975200533,1.0,1.0,0.0,1.0,0.875609756097561,0.007394875391039485,-10.060091958749368,-9.842919881875174
sim_00121,freq_error,本振混频组件,lo_path_error,0.0257316168118088,2.2096146051076286e-16,0.002187609373572208,0.029871435786024136,0.014009559852246143,0.01684656047309931,1.0,1.0,0.0,1.0,0.9304878048780488,0.004921945832053983,-10.060282106397029,-9.843739409830567
sim_00122,freq_error,本振混频组件,lo_path_error,0.011251015500897901,-2.902827030239434e-16,0.0011440264900004493,0.05147812064464219,0.013515586365832707,0.023057945122210075,1.0,1.0,0.0,1.0,0.9231707317073171,0.005406787756724663,-10.061976099443935,-9.826658934277711
sim_00123,freq_error,时钟合成与同步网络,clock_drift,0.015748657307624588,8.665155314147563e-18,0.005070972781801686,0.09019992188949288,0.03334762871992073,0.06265914909714475,1.0,1.0,0.0,1.0,0.8463414634146341,0.007753107396752614,-10.052706297937318,-9.838381022757972
sim_00124,freq_error,本振源（谐波发生器）,freq_miscal,0.042871856735800414,-3.76934256165419e-16,0.0009581830806721925,0.043937604796104424,0.013549994212873348,0.018162207709441963,1.0,1.0,0.0,1.0,0.9609756097560975,0.004649724989575058,-10.056540580867196,-9.843622628240691
sim_00125,freq_error,时钟合成与同步网络,freq_miscal,0.05242743778431942,2.881164141954065e-16,0.00388590778967135,0.0552752081001735,0.025144404451918765,0.048341839714991605,1.0,1.0,0.0,1.0,0.6817073170731708,0.009915113111398036,-10.057598910518571,-9.81652477009849
sim_00126,freq_error,时钟振荡器,freq_miscal,0.06975004888032117,-1.2564475205513966e-16,0.004681677336026979,0.09740124648094906,0.029870259420562133,0.0747101743363607,1.0,0.9939024390243902,0.0060975609756097615,1.0,0.8646341463414634,0.00897800893706728,-10.034069182120993,-9.859355495086511
sim_00127,freq_error,本振混频组件,lo_path_error,0.01880002151017018,-6.477203597325303e-16,0.0027318445858881546,0.03518106193763337,0.031282218572563275,0.03441046709818032,1.0,1.0,0.0,1.0,0.824390243902439,0.006888785599119422,-10.08121867336745,-9.839700274684617
sim_00128,freq_error,时钟合成与同步网络,freq_miscal,0.03884474446809781,-6.325563379327721e-16,0.003148204251026243,0.046875170471739835,0.017048058518262882,0.03573512338609109,1.0,1.0,0.0,1.0,0.9548780487804878,0.0053243526675402315,-10.036619187526439,-9.83752105411588
sim_00129,freq_error,时钟合成与同步网络,freq_miscal,0.10888925384486894,-4.1592745507908306e-16,0.00294615613031457,0.038218669978387965,0.026496407135841327,0.034282120976376985,1.0,1.0,0.0,1.0,0.7426829268292683,0.0077106572252967735,-10.02145545983707,-9.843647504298694
sim_00130,freq_error,本振混频组件,lo_path_error,0.011060559098660626,-5.112441635347062e-16,0.0027214567409004076,0.01965144798796814,0.01631545957369473,0.017916578970555132,1.0,1.0,0.0,1.0,0.9170731707317074,0.004687674113499948,-10.059798339897947,-9.84017560672688
sim_00131,freq_error,时钟合成与同步网络,freq_miscal,0.07789704328313257,-2.447906376246687e-16,0.004075268943627641,0.09063382280190169,0.03195382201687486,0.05529292406098926,1.0,1.0,0.0,1.0,0.65,0.008718182311548058,-10.040633822801901,-9.841630789447542
sim_00132,freq_error,时钟合成与同步网络,clock_drift,0.021651361827485897,4.007634332793248e-16,0.0025569408300842866,0.03487464530710227,0.022409315868343323,0.030891688112721125,1.0,1.0,0.0,1.0,0.9097560975609756,0.0057637908831000674,-10.039443143275209,-9.845534779938863
sim_00133,freq_error,本振混频组件,lo_path_error,0.07222740190952585,5.632350954195916e-17,0.002548930622412904,0.03328898504389244,0.022147056678642852,0.027522056298726404,1.0,1.0,0.0,1.0,0.7939024390243903,0.0077008708105027295,-10.071338868562565,-9.84146316811415
sim_00134,freq_error,时钟合成与同步网络,clock_drift,0.03371698859023675,4.76583542278116e-17,0.0015365850551711802,0.0729602983922053,0.020654930585457167,0.04666553256330503,1.0,1.0,0.0,1.0,0.8390243902439024,0.006690848526832165,-10.059699936390261,-9.826161552911886
sim_00135,freq_error,本振混频组件,lo_path_error,0.013770215575911342,-2.4695692645320557e-16,0.0013389176476481524,0.04325136626678194,0.020756203858419524,0.04313353140855111,1.0,1.0,0.0,1.0,0.8817073170731707,0.005075898826101527,-10.093184636954865,-9.835692721286014
sim_00136,freq_error,本振源（谐波发生器）,freq_miscal,0.02602934992905765,7.170416022457109e-16,0.005675445195462814,0.043149402348831245,0.02430771289625902,0.03577918304987862,1.0,1.0,0.0,1.0,0.8780487804878049,0.005715448224601181,-10.045435021756408,-9.833640136483853
sim_00137,freq_error,时钟合成与同步网络,clock_drift,0.018785779183465398,5.112441635347062e-16,0.003978017293672309,0.046721750265431794,0.01182065923735287,0.03272912648324178,1.0,1.0,0.0,1.0,0.9243902439024391,0.005086783455002102,-10.042616525898948,-9.833408812196563
sim_00138,freq_error,时钟合成与同步网络,freq_miscal,0.12587136912371577,2.0579743871100464e-16,0.0042422655448985935,0.05045122491764609,0.028879516544406233,0.04050021525200637,1.0,1.0,0.0,1.0,0.7024390243902439,0.010340880798615823,-10.036188054237902,-9.83838418484037
sim_00139,freq_error,时钟合成与同步网络,clock_drift,0.03935925035688244,-7.170416022457109e-16,0.003575291443156381,0.042491339654910476,0.03844328909494919,0.042266079411762913,1.0,1.0,0.0,1.0,0.8560975609756097,0.007979524084911687,-10.045002713228513,-9.83220069837589
sim_00140,freq_error,本振源（谐波发生器）,freq_miscal,0.07604496379936995,-2.0363114988246774e-16,0.005579715340664038,0.07342533009104635,0.050914176405147664,0.062036656433178974,1.0,1.0,0.0,1.0,0.6865853658536586,0.012883801378387998,-10.024160411388399,-9.832486679455466
sim_00141,freq_error,本振混频组件,lo_path_error,0.010341663812075559,-5.589025177625178e-16,0.0016061611775999296,0.03408403708745489,0.01218027375322199,0.032553562380451664,1.0,1.0,0.0,1.0,0.947560975609756,0.003916682917928633,-10.06018761710191,-9.83701983229055
sim_00142,freq_error,本振源（谐波发生器）,freq_miscal,0.13620180168886817,1.7763568394002506e-16,0.0026873907716211676,0.069309429833325,0.027468370896882442,0.04378328219252102,1.0,1.0,0.0,1.0,0.7951219512195122,0.007892055227810153,-10.024724430456361,-9.844140211880447
sim_00143,freq_error,时钟合成与同步网络,freq_miscal,0.2292973962291859,-3.466062125659025e-17,0.0044762315765742855,0.07733547438101063,0.04982942691189905,0.06179820900191514,1.0,1.0,0.0,1.0,0.6317073170731707,0.011657102264962709,-10.057293430566672,-9.83054843608167
sim_00144,freq_error,时钟合成与同步网络,clock_drift,0.015018726607645904,1.0398186376977076e-16,-0.0008954114550450143,0.05566834249745689,0.015897870515419844,0.03331245585235113,1.0,1.0,0.0,1.0,0.8731707317073171,0.005817849239085168,-10.041954035675431,-9.832438039280483
sim_00145,freq_error,本振混频组件,lo_path_error,0.045123911244849324,6.932124251318051e-16,0.0032486454689593103,0.04274851607808117,0.03216745758646268,0.03821837027702943,1.0,1.0,0.0,1.0,0.875609756097561,0.007400415222254554,-10.04898782360708,-9.839392577403313
sim_00146,freq_error,本振源（谐波发生器）,freq_miscal,0.03559332516104404,7.192078910742478e-16,0.00042531246305532733,0.027574539646650464,0.01124290463418917,0.014491794359273147,1.0,1.0,0.0,1.0,0.9682926829268292,0.004365436242300919,-10.038583705696885,-9.83639407637687
sim_00147,freq_error,本振源（谐波发生器）,freq_miscal,0.050592442111363004,-7.083764469315633e-16,0.002916380932859397,0.03595745654500604,0.022219451225922258,0.03087961710001868,1.0,1.0,0.0,1.0,0.7597560975609756,0.007706247098100986,-10.03229514871618,-9.851648299327852
sim_00148,freq_error,本振混频组件,lo_path_error,0.042520188702581306,4.592532316498209e-16,-0.00023287277178596355,0.03493908498286302,0.022892870333639948,0.030740479263069137,1.0,1.0,0.0,1.0,0.8621951219512195,0.007393076115419024,-10.060416333517344,-9.840300116483537
sim_00149,freq_error,本振混频组件,lo_path_error,0.02127024668746047,-3.812668338224928e-16,0.003654531722917298,0.04207801126866251,0.022084213574503204,0.030179297193901795,1.0,1.0,0.0,1.0,0.8402439024390244,0.006571908484460431,-10.04379369847791,-9.836708878119577
sim_00150,freq_error,本振源（谐波发生器）,freq_miscal,0.07722756265697554,5.394059183056858e-16,0.003988158326334812,0.04627719683153764,0.03488297917547322,0.04139979628933302,1.0,1.0,0.0,1.0,0.7402439024390244,0.0077581196704809355,-10.04527518222115,-9.835065153533593
sim_00151,freq_error,本振混频组件,lo_path_error,0.0172110183273617,6.282237602756983e-16,0.004232131689677843,0.06073075064879063,0.024699882432020096,0.05175822986313993,1.0,1.0,0.0,1.0,0.8219512195121951,0.007115309248306483,-10.045429488145082,-9.842406744168331
sim_00152,freq_error,时钟振荡器,freq_miscal,0.05887832604299296,3.4877250139443943e-16,0.0019610711784094903,0.061396637434389945,0.029654800557363976,0.03557710264113873,1.0,1.0,0.0,1.0,0.9231707317073171,0.00639512298256928,-10.026395535927689,-9.834076531251362
sim_00153,freq_error,时钟合成与同步网络,freq_miscal,0.0635797739946368,6.498866485610673e-18,0.004674583532719545,0.09555909456192424,0.030825225069213674,0.05098051367816326,1.0,0.998780487804878,0.0012195121951219523,1.0,0.8439024390243902,0.007254108010859754,-10.04649283561011,-9.836871565013308
sim_00154,freq_error,时钟合成与同步网络,freq_miscal,0.02748265506660082,-4.1159487742200925e-17,0.004404040371071893,0.0314568355759306,0.02841448300789846,0.02969043039036137,1.0,1.0,0.0,1.0,0.6829268292682927,0.00914310393158798,-10.035678355609969,-9.844355793510482
sim_00155,freq_error,时钟合成与同步网络,clock_drift,0.08001240707443857,9.31504196270863e-17,0.005847174699759705,0.07384311261758825,0.05626371234225811,0.06023751174624545,1.0,1.0,0.0,1.0,0.7024390243902439,0.00885897807113788,-10.038780353842728,-9.825840833099063
sim_00156,freq_error,时钟振荡器,freq_miscal,0.0879612969816601,-2.166288828536891e-17,0.0023319962168972808,0.046586797001475944,0.02663996896548903,0.034088202435299336,1.0,1.0,0.0,1.0,0.7536585365853659,0.00802961323244975,-10.041176961265837,-9.829512682755839
sim_00157,freq_error,时钟合成与同步网络,clock_drift,0.02228889423846801,-1.7763568394002506e-16,0.0040299574271775995,0.0780606288591148,0.03135093898186116,0.05944927923283408,1.0,1.0,0.0,1.0,0.823170731707317,0.010774252251032861,-10.067293976000599,-9.831580489984317
sim_00158,freq_error,时钟振荡器,freq_miscal,0.06972699569372194,-2.447906376246687e-16,0.002684784984574584,0.04958799789766033,0.023365395292169477,0.02739866712759552,1.0,1.0,0.0,1.0,0.697560975609756,0.007460931399775392,-10.047703665781547,-9.83097860564596
sim_00159,freq_error,本振混频组件,lo_path_error,0.05546582201410166,3.6610281202273453e-16,0.009846389042217574,0.09246746988591603,0.060085025410315566,0.08066097027871039,1.0,0.9926829268292683,0.007317073170731714,1.0,0.5878048780487805,0.011432113028059054,-10.041141335032549,-9.824250171938006
sim_00160,freq_error,本振源（谐波发生器）,freq_miscal,0.100801335104574,-1.0831444142684454e-17,0.004138100711389647,0.06684688238291514,0.032706006811440466,0.05326256801718413,1.0,1.0,0.0,1.0,0.7402439024390244,0.010124508895264554,-10.037639867722763,-9.848017146104972
sim_00161,freq_error,本振混频组件,lo_path_error,0.059058480607345504,3.4877250139443943e-16,0.010291249678841652,0.08983258812355821,0.04994142645357576,0.06933296295960197,1.0,1.0,0.0,1.0,0.5963414634146341,0.011898390390196986,-10.083343992103789,-9.816908351663535
sim_00162,freq_error,时钟合成与同步网络,clock_drift,0.0461290812701962,2.166288828536891e-17,0.0017497567626483246,0.04177101837096053,0.015716108608462676,0.028605771352246293,1.0,1.0,0.0,1.0,0.9329268292682927,0.006016124061401908,-10.046878862735895,-9.833378545371728
sim_00163,freq_error,时钟合成与同步网络,clock_drift,0.02979943815508615,1.408087738548979e-16,0.0012451583505654895,0.05090658653704949,0.03789829512472833,0.04188349912878023,1.0,1.0,0.0,1.0,0.724390243902439,0.009847636665599308,-10.04749201875457,-9.813286995545313
sim_00164,freq_error,本振源（谐波发生器）,freq_miscal,0.07210263460333644,-3.704353896798083e-16,0.0006392522480043183,0.05138777017147511,0.023446523194049006,0.03128984502751188,1.0,1.0,0.0,1.0,0.8682926829268293,0.006689034877240845,-10.040627610136209,-9.83939557861748
sim_00165,freq_error,时钟合成与同步网络,clock_drift,0.019554400218438562,-6.910461363032682e-16,0.0024683406142020914,0.037276236496403214,0.011030266322248393,0.013400471471736867,1.0,1.0,0.0,1.0,0.9670731707317073,0.0038306157184855422,-10.056450817906867,-9.849592306995788
sim_00166,freq_error,时钟振荡器,freq_miscal,0.14068075631744717,-5.264081853344644e-16,0.0012318345968740374,0.04435880279879889,0.01926026012585682,0.02856596792202609,1.0,1.0,0.0,1.0,0.8731707317073171,0.007914588868136292,-10.042985655985664,-9.837708582583538
sim_00167,freq_error,时钟合成与同步网络,freq_miscal,0.04202011371458977,5.199093188488538e-17,0.0036628218085930087,0.07072362915879893,0.024170532804116896,0.06299560027135857,1.0,1.0,0.0,1.0,0.7926829268292683,0.00897046104007215,-10.047091836645214,-9.829205603579494
sim_00168,freq_error,时钟合成与同步网络,clock_drift,0.015569015947667771,8.015268665586496e-17,0.0007103897510720714,0.024247429359609995,0.009355125759542015,0.014797871553674482,1.0,1.0,0.0,1.0,0.9682926829268292,0.0035494999270412257,-10.045281300005968,-9.836469460856764
sim_00169,freq_error,本振混频组件,lo_path_error,0.0576885650019598,-3.357747684232181e-16,0.00391238474776312,0.0576241569503555,0.023451558474056777,0.04350740749418744,1.0,1.0,0.0,1.0,0.9170731707317074,0.006607512731741536,-10.043701909421253,-9.83119370227402
sim_00170,freq_error,本振混频组件,lo_path_error,0.01655751586877991,-5.004127193920217e-16,0.0009468682353723779,0.02527781990234601,0.017238831171553493,0.020450930788730174,1.0,1.0,0.0,1.0,0.9548780487804878,0.004992333540991605,-10.047965701550039,-9.824064585464857
sim_00171,freq_error,本振源（谐波发生器）,freq_miscal,0.16159217621236235,-4.57086942821284e-16,0.003451196447048943,0.06006217765484401,0.037904505571970296,0.053070968325031005,1.0,1.0,0.0,1.0,0.7085365853658536,0.0109731790795434,-10.037883777548283,-9.821741631985974
sim_00172,freq_error,时钟合成与同步网络,clock_drift,0.02020882554447139,-2.837838365383327e-16,0.000672532962044059,0.0423056710444385,0.02629188854779816,0.028643681635804226,1.0,1.0,0.0,1.0,0.8963414634146342,0.004581799609776048,-10.034967776633485,-9.829937317501015
sim_00173,freq_error,本振混频组件,lo_path_error,0.0503898883997522,-5.199093188488538e-16,0.0046027131755277395,0.06403642896356665,0.04417030573417291,0.04679724115884505,1.0,1.0,0.0,1.0,0.6634146341463415,0.008781627317779756,-10.092587019537392,-9.835033148466513
sim_00174,freq_error,时钟合成与同步网络,clock_drift,0.03587890207072287,3.292759019376074e-16,0.0005742429215374045,0.03360963761379132,0.0216263046875739,0.030501771147912148,1.0,1.0,0.0,1.0,0.9243902439024391,0.005551719985743553,-10.047883753801734,-9.833396189767676
sim_00175,freq_error,时钟振荡器,freq_miscal,0.5071616687785742,-4.332577657073782e-18,0.0051278409085293575,0.07673248252659093,0.04629602272340819,0.060747353231779266,1.0,1.0,0.0,1.0,0.598780487804878,0.015683769112961796,-10.05383955586324,-9.842237334089866
sim_00176,freq_error,时钟合成与同步网络,clock_drift,0.005838608868131765,4.917475640778743e-16,0.0008083113856027779,0.034666577045948443,0.010567376414343155,0.012689266848459153,1.0,1.0,0.0,1.0,0.9817073170731707,0.0034487740759133827,-10.04745121892334,-9.83755476293653
sim_00177,freq_error,时钟合成与同步网络,freq_miscal,0.5649928381248329,1.841345504256357e-16,0.0025679669680682693,0.07059030963208279,0.04166539738222896,0.05934827317934016,1.0,1.0,0.0,1.0,0.6353658536585366,0.014684117851114538,-10.026268363924215,-9.852551427642085
sim_00178,freq_error,时钟合成与同步网络,clock_drift,0.15328657699894618,-1.1481330791245522e-16,0.0051077827763093,0.09036146032841152,0.05079263952444313,0.07537667841915156,1.0,1.0,0.0,1.0,0.5036585365853659,0.013622338344441324,-10.105315292237467,-9.826770660358616
sim_00179,freq_error,本振混频组件,lo_path_error,0.04614699600065246,-5.632350954195916e-17,0.008031811979086534,0.06691281911855818,0.04936403365063091,0.05762382160605145,1.0,1.0,0.0,1.0,0.5804878048780487,0.011388590725594372,-10.081376791732456,-9.830685401729472
sim_00180,freq_error,时钟合成与同步网络,freq_miscal,0.11119074965419226,2.902827030239434e-16,0.004664170963959435,0.06860038890386022,0.0307166607455709,0.04746188188373311,1.0,1.0,0.0,1.0,0.7524390243902439,0.009631137256723363,-10.067679963518366,-9.829881538517599
sim_00181,freq_error,时钟合成与同步网络,freq_miscal,0.04574080432966268,1.0831444142684454e-17,0.001397780904621726,0.03542740470438588,0.018726105693814162,0.02535301865391751,1.0,1.0,0.0,1.0,0.9182926829268293,0.006760325173252216,-10.03267541145583,-9.848563013107606
sim_00182,freq_error,本振混频组件,lo_path_error,0.04575974766993086,4.874149864208005e-16,0.00010712897801123944,0.08365431260024536,0.040235119701757235,0.04950123367038794,1.0,1.0,0.0,1.0,0.6682926829268293,0.008762618822700175,-10.061270915406237,-9.838260109925997
sim_00183,freq_error,本振混频组件,lo_path_error,0.008924212607723012,3.1411188013784915e-16,0.0032325206996741684,0.07659053253787107,0.008601595068026224,0.06915669151894166,1.0,1.0,0.0,1.0,0.9585365853658536,0.008767224043251901,-10.044564290916522,-9.831442725443283
sim_00184,freq_error,时钟合成与同步网络,clock_drift,0.11107634811841789,-2.599546594244269e-17,0.008013100321635491,0.06508049369863222,0.04019671407801545,0.05364667718946349,1.0,1.0,0.0,1.0,0.7024390243902439,0.009777353980988937,-10.042200800060801,-9.831946453788637
sim_00185,freq_error,时钟振荡器,freq_miscal,0.023837050271363024,-1.0614815259830765e-16,0.0013622806449493652,0.05209791860142232,0.010021836895147015,0.011926561334013382,1.0,1.0,0.0,1.0,0.9865853658536585,0.003772714590150363,-10.041044886796744,-9.838703617916263
sim_00186,freq_error,时钟合成与同步网络,freq_miscal,0.0463834765586493,4.072622997649355e-16,0.0023098680146285133,0.05763534741127252,0.012899091249206313,0.040119357159495904,1.0,1.0,0.0,1.0,0.9560975609756097,0.006113391872813727,-10.037720422349928,-9.841070796541276
sim_00187,freq_error,时钟合成与同步网络,clock_drift,0.06009525899727908,3.6393652319419763e-16,0.001850657537568523,0.05696173872235377,0.030106160428603965,0.03693861931417267,1.0,1.0,0.0,1.0,0.7865853658536586,0.008532902334902948,-10.069729115995,-9.825558665403506
sim_00188,freq_error,时钟振荡器,freq_miscal,0.060323698265272944,1.2564475205513966e-16,0.00466336283153268,0.08403966181524147,0.02756222063154823,0.07473815590338612,1.0,1.0,0.0,1.0,0.7329268292682927,0.011328404486696643,-10.026321652286372,-9.857307884367549
sim_00189,freq_error,时钟合成与同步网络,freq_miscal,0.7094580016923291,8.665155314147563e-18,0.004276944100203295,0.09600439678017203,0.05022831263567766,0.07329559671330904,1.0,1.0,0.0,1.0,0.5097560975609756,0.0193987066687818,-10.06424281720716,-9.84308992814663
sim_00190,freq_error,本振混频组件,lo_path_error,0.03441817934110117,-4.2675889922176747e-16,0.002340230071268934,0.04466439660320276,0.01601469047655113,0.024474771984494173,1.0,1.0,0.0,1.0,0.9329268292682927,0.006675792018390151,-10.043399756964206,-9.840726208188837
sim_00191,freq_error,时钟振荡器,freq_miscal,0.08522393991176347,-1.646379509688037e-16,0.010363865405511596,0.14627655578479448,0.04774149336513593,0.11862620237365819,1.0,0.975609756097561,0.024390243902439046,1.0,0.6085365853658536,0.016939640980648752,-10.090666212017739,-9.823444423704116
sim_00192,freq_error,时钟合成与同步网络,clock_drift,0.03897052447175155,-1.9929857222539396e-16,0.006140024070917072,0.08489381398285012,0.06277922591414152,0.07647246761447343,1.0,0.9963414634146341,0.003658536585365857,1.0,0.723170731707317,0.013114668259795787,-10.037792440329547,-9.833992341776463
sim_00193,freq_error,时钟振荡器,freq_miscal,0.09148896018864494,8.665155314147563e-18,0.01085592849812933,0.08822736353616456,0.06805744721202371,0.07947909974408224,1.0,1.0,0.0,1.0,0.573170731707317,0.013871369418649755,-10.07074906472225,-9.842929116000613
sim_00194,freq_error,时钟合成与同步网络,clock_drift,0.03801403819432282,1.0831444142684454e-17,0.004218990371279041,0.08241387596249972,0.04971446802423154,0.06777322371912489,1.0,1.0,0.0,1.0,0.8439024390243902,0.008646340342274898,-10.070616542526507,-9.83730462600679
sim_00195,freq_error,本振混频组件,lo_path_error,0.012623022705107663,-7.257067575598584e-16,0.0013880192728317198,0.05195733972463934,0.015189120099824826,0.01983017896071322,1.0,1.0,0.0,1.0,0.8804878048780488,0.0044929579584525245,-10.045256801774498,-9.838090145523127
sim_00196,freq_error,时钟合成与同步网络,clock_drift,0.03544329988959399,-5.329070518200751e-16,0.0083169507779699,0.09612781033107964,0.05149002230583273,0.055912467522617366,1.0,0.9975609756097561,0.0024390243902439046,1.0,0.6487804878048781,0.012056462149689631,-10.054986541706981,-9.832678108433088
sim_00197,freq_error,本振混频组件,lo_path_error,0.13495318332350176,3.899319891366403e-17,0.00793290896384935,0.07949880324059677,0.03752742477263008,0.05362343809682336,1.0,1.0,0.0,1.0,0.5841463414634146,0.010446210156035866,-10.040890655071898,-9.830906595029717
sim_00198,freq_error,时钟振荡器,freq_miscal,0.12938827817345325,-4.202600327361568e-16,0.0021495348470104148,0.05266027928395545,0.027055492168665558,0.03482991339279261,1.0,1.0,0.0,1.0,0.7085365853658536,0.009778774555338219,-10.029163020830424,-9.830340089793332
