X11,X12,X13,band_offset_db_1,band_offset_db_2,band_offset_db_3,band_offset_db_4,bias,comp,compress_ratio,compress_ratio_high,df,env_overrun_max,env_overrun_mean,env_overrun_rate,file,flag_bias,flag_comp,flag_df,flag_gain,flag_nonswitch_step_max,flag_nonswitch_step_ratio,flag_res_slope,flag_ripple_var,flag_step_score,flag_switch_step_err_max,flag_switch_step_err_ratio,flag_viol_rate,freq_shift_score,gain,global_offset_db,high_low_energy_ratio,mod_[RF板][Mixer1],mod_[RF板][Mixer2],mod_[RF板][RF] 低频通路固定滤波/抑制网络,mod_[RF板][RF] 步进衰减器/ATT,mod_[RF板][RF] 输入连接/匹配/保护,mod_[RF板][YTF],mod_[数字中频板][ADC],mod_[数字中频板][RBW],mod_[数字中频板][VBW],mod_[数字中频板][检波/对数],mod_[时钟板][参考分配],mod_[时钟板][参考域] 10MHz基准,mod_[校准链路][校准源],mod_[校准链路][校准表/存储],mod_[校准链路][校准路径开关/耦合],mod_中频放大器,mod_前置放大器,mod_数字放大器,mod_本振源(谐波发生器),nonswitch_step_max,nonswitch_step_ratio,offset_db,offset_slope,res_slope,ripple_hp,ripple_var,shape_rmse,step_score,switch_step_err_max,switch_step_err_ratio,sys_is_normal,sys_max_prob,sys_overall_score,sys_probabilities,sys_uncertainty,tail_asym,viol_energy_aligned,viol_rate,viol_rate_aligned
0.0024390243902439024,0.01666921558538803,0.024192266438619825,0.011350705316282017,-0.003867761160991634,-0.0013605434396124494,0.0011509196979062608,-0.7139497149216675,1.3352425005579107,0.2,0.2,0.0,0.01666921558538803,2.9502763949536372e-05,0.0024390243902439024,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00030.csv,warn,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.29686102641779155,0.9281692647583984,0.0,1.6142955982301535,0.007756382085331967,0.0,0.007629228280654395,0.0,0.42451449000917735,0.0,0.06640276340815494,0.06129485853060457,0.0510790487755038,0.07151066828570532,0.006230536429201088,0.006230536429201088,0.025459458038339107,0.01909459352875433,0.050918916076678214,0.107266002428558,0.0,0.09194228779590685,0.0026702298982290377,0.03735697811441163,0.0,0.0005501627530000164,0.00023612780215891076,2.361278021589105e-13,0.01728742381462884,0.0008185891414002301,0.029172741874190396,0.0,0.0,0.0,False,0.36097035538927935,0.09900990098984372,"{'正常': 0.3399339934054484, '幅度失准': 0.36097035538927935, '频率失准': 0.017971655762538195, '参考电平失准': 0.2811239954427341}",0.6390296446107206,-0.003415810482786781,0.024192266438619825,0.0024390243902439024,0.0024390243902439024
0.0,0.0,0.0,-0.031601136523889295,-0.0033068215572065185,-0.00649879483510496,0.017709790595084485,-1.5074536548381654,1.4858553241333254,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00222.csv,alarm,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.20768883404423688,0.8480694624958404,8.881784197001252e-16,0.5895040030802307,0.007763891750638177,0.0,0.007636614836693289,0.0,0.4239573096741887,0.0,0.06646705401724519,0.06135420370822634,0.051128503090188626,0.07157990432626406,0.006236568783299518,0.006236568783299518,0.025484107676100886,0.019113080757075664,0.05096821535220177,0.10736985648939609,0.0,0.0920313055623395,0.0026728151928426505,0.031699889564562156,0.0,-0.07199988483498299,0.0040449347885002,4.044934788500199e-12,0.004874992401628939,0.0003613765443564078,0.021639142090062843,0.0,0.0,0.0,False,0.36179470378383766,0.09923601000879165,"{'正常': 0.3384265999458056, '幅度失准': 0.36179470378383766, '频率失准': 0.018012697652417007, '参考电平失准': 0.2817659986179397}",0.6382052962161624,-0.011176599170948105,0.0,0.0,0.0
0.46707317073170734,0.12178557313257699,24.497128546774974,0.018458775478264577,-0.14349687686927837,-0.13584004223334123,0.011401132131048541,-13.559666749389699,2.8512114839014657,0.2,0.2,-3960000000.0,0.12178557313257699,0.029874547008262163,0.46707317073170734,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00087.csv,alarm,alarm,alarm,alarm,ok,ok,ok,ok,ok,ok,ok,alarm,0.6922221176954924,-0.3589258829347918,8.881784197001252e-16,0.8944959745684338,0.07369170362828878,0.0,0.07248364291307093,0.0,0.2850598065561849,0.0,0.0517856403343988,0.04780212953944505,0.03983510794953755,0.05576915112935256,0.059194975045674586,0.059194975045674586,0.019855112489493617,0.014891334367120215,0.039710224978987234,0.08365372669402882,0.0,0.07170319430916756,0.025369275019574828,0.11446706579901544,0.0,-6.172300731854818e-06,0.011952465632692982,1.1952465632692966e-11,0.009054529352950244,0.0024381596774966287,0.10774546280801724,0.0,0.0,0.0,False,0.4192289516096977,0.26895344981899727,"{'正常': 0.0, '幅度失准': 0.4192289516096977, '频率失准': 0.25427521259046565, '参考电平失准': 0.32649583579983665}",0.5807710483903024,-0.17730624137837364,24.497128546774974,0.46707317073170734,0.46707317073170734
0.0,0.0,0.0,-0.00035021394207213064,0.002433258610768263,-0.014253659621489945,0.0006425034170014499,-1.4085793450991335,-0.13294883843332173,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00147.csv,alarm,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.08889351398355383,0.858379059113272,8.881784197001252e-16,11.274542386015575,0.007756382085331967,0.0,0.007629228280654394,0.0,0.42451449000917735,0.0,0.06640276340815494,0.06129485853060457,0.05107904877550381,0.07151066828570532,0.006230536429201088,0.006230536429201088,0.025459458038339104,0.019094593528754325,0.05091891607667821,0.10726600242855798,0.0,0.09194228779590684,0.0026702298982290377,0.028300966966112284,0.0,0.002953286544346234,0.0004397466583035113,4.397466583035107e-13,0.006696602992909019,0.00012663795011299157,0.013037012664884287,0.0,0.0,0.0,False,0.36097035538927935,0.09900990098984372,"{'正常': 0.3399339934054484, '幅度失准': 0.36097035538927935, '频率失准': 0.017971655762538195, '参考电平失准': 0.2811239954427341}",0.6390296446107206,-0.009410876545311276,0.0,0.0,0.0
0.13048780487804879,0.053003100227650535,3.2153768684545394,0.06748470659588168,0.049598060383933884,0.006844597333677704,-0.05019162755787576,3.7247250347328227,-4.693342446368263,0.2,0.2,0.0,0.053003100227650535,0.003921191302993341,0.13048780487804879,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00004.csv,alarm,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,warn,0.4514280386836381,1.3741137779057042,0.0,1.7404129677878335,0.008834378774578754,0.0,0.008689552893028281,0.0,0.34453242264135336,0.0,0.07563154537419509,0.06981373419156471,0.05817811182630392,0.08144935655682548,0.007096468195973095,0.007096468195973095,0.02899786179068241,0.02174839634301181,0.05799572358136482,0.12217403483523823,0.0,0.10472060128734706,0.003041343512559898,0.0658447705230234,0.0,1.4506793730717504e-06,-0.006039673606235473,-6.039673606235472e-12,0.011748700899378685,0.0033042192540924152,0.0676452028291629,0.0,0.0,0.0,False,0.5065831951049672,0.1389497814477614,"{'正常': 0.07366812368776807, '幅度失准': 0.5065831951049672, '频率失准': 0.02522129216870196, '参考电平失准': 0.39452738903856277}",0.4934168048950328,-0.06319632620792472,3.2153768684545394,0.13048780487804879,0.13048780487804879
0.0,0.0,0.0,-0.010795836540429704,-0.0017956645726027176,0.00020973965210657752,0.0020997569827603257,-0.3027420903782585,0.4387556928413545,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00181.csv,warn,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.03903371302131464,0.9695316142446749,0.0,0.9921176094970291,0.009963554922418487,0.0,0.009800217956477198,0.0,0.6150827382519308,0.0,0.032954324652921085,0.030419376602696387,0.02534948050224699,0.03548927270314579,0.008003511331123045,0.008003511331123045,0.032704256400636525,0.02452819230047739,0.06540851280127305,0.05323390905471867,0.0,0.04562906490404457,0.003430076284767019,0.03262582091513089,0.0,0.0013953365735925871,-0.00021603575666984711,-2.1603575666984705e-13,0.00504168536284459,6.756674207445367e-05,0.008791129389222534,0.0,0.0,0.0,True,0.6111907448079793,0.05832138827919338,"{'正常': 0.6111907448079793, '幅度失准': 0.12363936878292364, '频率失准': 0.015933170201344753, '参考电平失准': 0.24923671620775237}",0.3888092551920207,-0.009906846535043989,0.0,0.0,0.0
0.00975609756097561,0.023290467710882723,0.09836481808423159,-0.004812262535041967,-0.0040462517391564035,0.003794614859180534,0.005053439047394193,-0.8837171804443986,-0.3082881782888194,0.2,0.2,0.0,0.023290467710882723,0.00011995709522467266,0.00975609756097561,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00188.csv,alarm,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.18284058767278066,0.9110946133998103,0.0,3.670106153290876,0.007760095078002469,0.0,0.007632880404592592,0.0,0.42423900416319044,0.0,0.06643455051857873,0.06132420047868806,0.051103500398906716,0.07154490055846939,0.0062335189970839505,0.0062335189970839505,0.025471645522149377,0.019103734141612032,0.050943291044298754,0.1073173508377041,0.0,0.09198630071803209,0.002671508141607407,0.02987496916066945,0.0,0.004745802557154732,0.002504502934805146,2.504502934805143e-12,0.007525028613590227,0.0002951169317185353,0.01943913075832427,0.0,0.0,0.0,False,0.36137766610857586,0.09912162150480446,"{'正常': 0.3391891899723818, '幅度失准': 0.36137766610857586, '频率失准': 0.017991934569166774, '参考电平失准': 0.28144120934987554}",0.6386223338914241,-0.0178773491700488,0.09836481808423159,0.00975609756097561,0.00975609756097561
0.0,0.0,0.0,-0.036749831778801756,0.013508440384363496,0.004350098502750477,-0.014209347386684001,2.1582061199256746,0.3269145418712327,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00009.csv,alarm,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.31685088960376784,1.2171503140180682,8.881784197001252e-16,1.5611348805016174,0.007766950320639112,0.0,0.007639623266202406,0.0,0.4237303787807044,0.0,0.06649323858343918,0.061378374077020785,0.051148645064183984,0.07160810308985757,0.006239025667398629,0.006239025667398629,0.02549414709057782,0.019120610317933363,0.05098829418115564,0.10741215463478639,0.0,0.09206756111553119,0.0026738681431708413,0.053435063631859236,0.0,-0.0006998715919985798,-0.005287384319219672,-5.287384319219672e-12,0.0028304543541703368,0.0014441115849892397,0.04052752121120439,0.0,0.0,0.0,False,0.3621310693703312,0.0993282711125579,"{'正常': 0.3378115259207013, '幅度失准': 0.3621310693703312, '频率失准': 0.01802944430886836, '参考电平失准': 0.2820279604000992}",0.6378689306296688,-0.0005939267984448535,0.0,0.0,0.0
0.0,0.0,0.0,-0.021535183720279072,0.0008389229328020775,0.0024637523208443923,-0.0012805415064764958,0.03219091551631152,-0.6474171762427829,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00303.csv,ok,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.16630866488250273,1.0035135069487,8.881784197001252e-16,0.6091360440114805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02418877362996774,0.0,0.004984386464603752,0.000780549918507617,7.80549918507616e-13,0.00676324801460892,0.00036975482647095376,0.02100812922617296,0.0,0.0,0.0,True,0.9832358147467023,0.00251462778801157,"{'正常': 0.9832358147467023, '幅度失准': 0.0009502088669844272, '频率失准': 0.0009502088669844272, '参考电平失准': 0.014863767519328918}",0.016764185253297703,-0.01889022177037658,0.0,0.0,0.0
0.0,0.0,0.0,0.0017024618855483453,-0.0011409483649966745,-0.0008784300974156167,0.001253911895572557,-0.48698063821972987,0.057122414147803724,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00132.csv,warn,warn,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.05600866982115571,0.951072022212826,0.0,3.867778002533042,0.00766565589811211,0.0,0.007539989407979125,0.0,0.4312459281393953,0.0,0.0656260521169104,0.06057789426176345,0.05048157855146954,0.07067420997205737,0.006157658016516284,0.006157658016516284,0.025161659460201678,0.018871244595151257,0.050323318920403357,0.10601131495808604,0.0,0.09086684139264517,0.002638996292792693,0.02881586093740829,0.0,0.0026465986127881536,0.0005345593762147922,5.34559376214792e-13,0.004774115043081955,9.677174519072534e-05,0.010508259670710784,0.0,0.0,0.0,False,0.3578374061944333,0.0963243890714781,"{'正常': 0.3578374061944333, '幅度失准': 0.35117951445435064, '频率失准': 0.017484198495532018, '参考电平失准': 0.273498880855684}",0.6421625938055666,-0.019856146890886085,0.0,0.0,0.0
0.0,0.0,0.0,0.012340226231149387,-0.010111771177035322,0.003692076319804727,0.004191936084298575,-0.09965182152845661,2.378762013327446,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00333.csv,ok,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.16689365794914524,0.9899188967474316,-8.881784197001252e-16,3.76708258684818,0.0056655034363159214,0.0,0.005572626330802546,0.0,0.891626690249733,0.0,0.0024148047433477696,0.0022290505323210186,0.0018575421102675156,0.0026005589543745215,0.004550978170155411,0.004550978170155411,0.018596382361787404,0.01394728677134055,0.03719276472357481,0.0039008384315617813,0.0,0.003343575798481527,0.0019504192157808909,0.040027962795255334,0.0,0.01000441561228893,0.0024815496320309124,2.481549632030911e-12,0.007050917291342637,0.00036457314911503573,0.020668883917075234,0.0,0.0,0.0,True,0.8897343517667169,0.01653984723510357,"{'正常': 0.8897343517667169, '幅度失准': 0.006249954596179401, '频率失准': 0.006249954596179401, '参考电平失准': 0.09776573904092431}",0.11026564823328311,0.0024766477303531376,0.0,0.0,0.0
0.0012195121951219512,0.013171794540529191,0.013171794540529191,-0.00015061489967660435,0.0012971348660801851,-0.008800379947086157,0.0024136266593384192,-0.8668194257195924,-3.797676289733147,0.2,0.2,0.0,0.013171794540529191,1.6063164073816086e-05,0.0012195121951219512,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00133.csv,alarm,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.1637887999502433,0.9128729581669547,0.0,50.878549186523976,0.007756382085331967,0.0,0.007629228280654394,0.0,0.4245144900091773,0.0,0.06640276340815494,0.06129485853060457,0.051079048775503816,0.07151066828570533,0.006230536429201087,0.006230536429201087,0.0254594580383391,0.019094593528754325,0.0509189160766782,0.10726600242855798,0.0,0.09194228779590684,0.0026702298982290377,0.025439398683053227,0.0,0.0038011930395089877,-0.0005015036838886238,-5.015036838886244e-13,0.014124929815119135,0.00029969862070797947,0.018307417063772483,0.0,0.0,0.0,False,0.36097035538927935,0.09900990098984372,"{'正常': 0.3399339934054484, '幅度失准': 0.36097035538927935, '频率失准': 0.017971655762538195, '参考电平失准': 0.2811239954427341}",0.6390296446107206,-0.01749423571712933,0.013171794540529191,0.0012195121951219512,0.0012195121951219512
0.0,0.0,0.0,0.0040322384354363194,0.004132849041575071,-0.017669955726203668,-0.004266074094665839,-0.9945509658300566,-1.9030881045292745,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00250.csv,alarm,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.24202437954385303,0.9001267135566724,0.0,25.77022451621881,0.0077566239527205524,0.0,0.007629466183003822,0.0,0.4244965446351694,0.0,0.06640483404660515,0.061296769889173985,0.05108064157431165,0.07151289820403631,0.006230730716119786,0.006230730716119786,0.02546025194103275,0.019095188955774566,0.0509205038820655,0.10726934730605445,0.0,0.09194515483376096,0.002670313164051337,0.021597091763954523,0.0,-0.033732557820407294,-0.0010979450964237372,-1.0979450964237385e-12,0.005593319394240728,0.0004456192796191175,0.024719642305410804,0.0,0.0,0.0,False,0.36099687184647794,0.09901717414056825,"{'正常': 0.3398855057339518, '幅度失准': 0.36099687184647794, '频率失准': 0.017972975939205615, '参考电平失准': 0.28114464648036464}",0.639003128153522,-0.056338451846018336,0.0,0.0,0.0
0.0,0.0,0.0,-0.011019181447102788,-0.006416923650998996,0.0036829466624537233,-0.0035175960831459463,0.6439904627783453,2.5297607787485674,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00216.csv,warn,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.18838202194087772,1.0651485908239682,0.0,2.4716541811642947,0.007762436091376355,0.0,0.007635183040698054,0.0,0.4240653124522168,0.0,0.06645459204766939,0.06134270035169484,0.05111891695974569,0.07156648374364397,0.006235399483236744,0.006235399483236744,0.02547932963712772,0.01910949722784579,0.05095865927425544,0.10734972561546592,0.0,0.09201405052754223,0.002672314064244319,0.045601271075947025,0.0,-0.06538240391685335,0.0034540852353341133,3.454085235334109e-12,0.0047895120840227715,0.00035863302812737285,0.02361148598702852,0.0,0.0,0.0,False,0.3616347444039463,0.0991921350419724,"{'正常': 0.3387190997245987, '幅度失准': 0.3616347444039463, '频率失准': 0.018004733743834277, '参考电平失准': 0.2816414221276207}",0.6383652555960537,-0.06480481925911569,0.0,0.0,0.0
0.0012195121951219512,0.04606117644168428,0.04606117644168428,0.059249121397962234,0.03703813157172853,-0.0004100327683760341,-0.037358771273254376,4.398722775992828,-7.774678331412588,0.2,0.2,0.0,0.04606117644168428,5.6172166392297906e-05,0.0012195121951219512,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00075.csv,alarm,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.31010313969746883,1.443008191474649,8.881784197001252e-16,0.7581861636388392,0.007790226195096216,0.0,0.007662517568947098,0.0,0.42200342305120786,0.0,0.06669250447411981,0.061562311822264446,0.051301926518553705,0.0718226971259752,0.006257722681306796,0.006257722681306796,0.02557054754926164,0.019177910661946226,0.05114109509852328,0.10773404568896279,0.0,0.09234346773339669,0.002681881149131484,0.06608771585848494,0.0,-0.0005445899755409656,-0.014786266298552465,-1.4786266298552455e-11,0.008201426448911184,0.0011540314502412568,0.048571561912186034,0.0,0.0,0.0,False,0.364702680473247,0.10003363363577533,"{'正常': 0.3331091090992831, '幅度失准': 0.364702680473247, '频率失准': 0.018157477286664787, '参考电平失准': 0.2840307331408051}",0.6352973195267531,0.003082221616276387,0.04606117644168428,0.0012195121951219512,0.0012195121951219512
0.0,0.0,0.0,0.008856813056381974,-0.0020844113039686363,-0.006637037195765139,0.011110723824314661,-1.2451555664926683,-0.1814291954634939,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00314.csv,alarm,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.13176732753388687,0.8745163649514216,-8.881784197001252e-16,3.2843132273970075,0.007757872574086148,0.0,0.007630694335166705,0.0,0.42440390305363557,0.0,0.06641552355470492,0.06130663712741993,0.05108886427284994,0.07152440998198992,0.0062317337070528075,0.0062317337070528075,0.02546435040123152,0.01909826280092364,0.05092870080246304,0.10728661497298488,0.0,0.0919599556911299,0.0026707430173083463,0.02222743586796838,0.0,-0.020009194062905244,0.0016037107043139307,1.603710704313931e-12,0.006259760932998419,0.00024874584242875054,0.016090641602240295,0.0,0.0,0.0,False,0.3611337966398961,0.09905473099263928,"{'正常': 0.3396351267201466, '幅度失准': 0.3611337966398961, '频率失准': 0.01797979302325678, '参考电平失准': 0.28125128361670054}",0.6388662033601039,0.0040251245351321865,0.0,0.0,0.0
0.0,0.0,0.0,-0.00014344124823661986,-0.0003974894282929853,-0.012585034788694216,0.001803883930188377,-0.8980510083381915,0.4926786027237071,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00105.csv,alarm,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.08108612612065769,0.90993886092803,0.0,29.83373249840869,0.007758845666060485,0.0,0.007631651474813591,0.0,0.42433170440161494,0.0,0.06642385424231613,0.061314326992907196,0.05109527249408933,0.07153338149172507,0.0062325153710977655,0.0062325153710977655,0.025467544466971904,0.019100658350228925,0.05093508893394381,0.1073000722375876,0.0,0.09197149048936079,0.002671078016184757,0.03284996440866195,0.0,0.005693278258668499,0.0019980237087426195,1.998023708742619e-12,0.0031587572243356944,0.00011330633624746362,0.013296511895360526,0.0,0.0,0.0,False,0.3612405481189037,0.09908401166128497,"{'正常': 0.3394399222625101, '幅度失准': 0.3612405481189037, '频率失准': 0.017985107866440503, '参考电平失准': 0.28133442175214574}",0.6387594518810963,-0.022184873887994526,0.0,0.0,0.0
0.0024390243902439024,0.018316274364449825,0.03067830811983896,-0.011941267152340451,0.0022575045656250126,-0.009542516640440368,-0.004287757820799598,-0.47787880850534004,2.061474530299961,0.2,0.2,0.0,0.018316274364449825,3.741257087785239e-05,0.0024390243902439024,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00187.csv,warn,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.11685425267033533,0.9521230789306796,0.0,3.2334294925767706,0.0076005012499000355,0.0,0.007475902868754132,0.0,0.4360800834894142,0.0,0.06506826001196114,0.0600630092418103,0.05005250770150858,0.07007351078211202,0.006105320676149207,0.006105320676149207,0.024947796603278345,0.018710847452458757,0.04989559320655669,0.10511026617316802,0.0,0.09009451386271544,0.002616566004063946,0.040475759014544366,0.0,0.0020423431422518235,-0.0006325364399540034,-6.325364399540038e-13,0.010044397500328438,0.00022973563898207364,0.015922153867301708,0.0,0.0,0.0,False,0.37035367367835215,0.09444694894887777,"{'正常': 0.37035367367835215, '幅度失准': 0.34433474214873383, '频率失准': 0.01714341734878981, '参考电平失准': 0.2681681668241242}",0.6296463263216479,0.0029160757047030396,0.03067830811983896,0.0024390243902439024,0.0024390243902439024
0.0,0.0,0.0,0.032854431561736064,-5.0197847745181434e-05,-0.0024696455830222064,0.00022525672706663613,-1.6179269856565357,-0.8723524088648418,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00044.csv,alarm,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.3142181722942141,0.83710649939549,0.0,0.5488126864801012,0.007756382085331967,0.0,0.007629228280654394,0.0,0.42451449000917735,0.0,0.06640276340815494,0.06129485853060457,0.05107904877550381,0.07151066828570532,0.006230536429201088,0.006230536429201088,0.025459458038339104,0.019094593528754325,0.05091891607667821,0.10726600242855798,0.0,0.09194228779590684,0.0026702298982290377,0.03382393240743653,0.0,-0.0003478141357167175,0.000531448168109071,5.314481681090711e-13,0.018285893421604662,0.000776480865867488,0.028391560155198444,0.0,0.0,0.0,False,0.36097035538927935,0.09900990098984372,"{'正常': 0.3399339934054484, '幅度失准': 0.36097035538927935, '频率失准': 0.017971655762538195, '参考电平失准': 0.2811239954427341}",0.6390296446107206,0.0012016574210919687,0.0,0.0,0.0
0.0,0.0,0.0,0.018144740975773566,0.002603097038843316,-0.004505677687032694,-0.0024013760237338033,-0.09968373367049153,-0.45602349555817767,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00351.csv,ok,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.1693354184124175,0.9900760218873382,8.881784197001252e-16,1.5041449162906475,0.005681551831027127,0.0,0.005588411637075862,0.0,0.8913197064714011,0.0,0.0024216450427328737,0.002235364654830345,0.0018628038790252876,0.0026079254306354024,0.004563869503611953,0.004563869503611953,0.01864905942529944,0.013986794568974578,0.03729811885059888,0.003911888145953103,0.0,0.0033530469822455173,0.0019559440729765517,0.05471618924857147,0.0,0.010001810230808594,-0.003100771009660207,-3.1007710096602063e-12,0.006984890450291056,0.00028217201296182445,0.02024826609466323,0.0,0.0,0.0,True,0.889383922946613,0.01659241155811951,"{'正常': 0.889383922946613, '幅度失准': 0.006269817212052376, '频率失准': 0.006269817212052376, '参考电平失准': 0.09807644262928229}",0.11061607705338705,-0.008984898304007342,0.0,0.0,0.0
0.0,0.0,0.0,0.005254273531581255,-0.001679960964294125,-8.832465298969083e-05,0.0029007136323091487,-0.5271228669738439,1.6266118430499148,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00378.csv,warn,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.15490232403498394,0.9468909673907208,0.0,3.7472239371882363,0.0077600627934431825,0.0,0.007632848649288378,0.0,0.4242413995191516,0.0,0.06643427412890007,0.06132394534975392,0.0511032877914616,0.07154460290804625,0.006233493063585508,0.006233493063585508,0.025471539551688748,0.01910365466376656,0.050943079103377496,0.10731690436206937,0.0,0.09198591802463088,0.002671497027250932,0.03112857353035814,0.0,-0.02200074237740779,0.0024914128252460062,2.4914128252460065e-12,0.006001447720445934,0.00026615061399525925,0.01844245201961965,0.0,0.0,0.0,False,0.3613741222524511,0.0991206494669659,"{'正常': 0.3391956702246388, '幅度失准': 0.3613741222524511, '频率失准': 0.017991758130959604, '参考电平失准': 0.2814384493919505}",0.6386258777475489,0.009889336655878812,0.0,0.0,0.0
0.0,0.0,0.0,0.01151160842869281,-0.010481103329281538,0.008013547195228732,0.0008123311415193513,0.44771358583214527,0.8680865921608643,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00199.csv,warn,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.08490427135546597,1.0452493857590877,0.0,1.0699978425720276,0.007374359961061712,0.0,0.00725346881415906,0.0,0.4528586580239531,0.0,0.06313225346479223,0.05827592627519283,0.04856327189599403,0.06798858065439163,0.005923666198229899,0.005923666198229899,0.024205513075910203,0.01815413480693265,0.048411026151820406,0.10198287098158747,0.0,0.08741388941278926,0.002538714084955671,0.03707703125909667,0.0,0.0024881383135255675,0.0012275586803690956,1.2275586803690954e-12,0.004969227899100045,0.00018491517534884792,0.014177481037824258,0.0,0.0,0.0,False,0.4117223501744795,0.08824164747441735,"{'正常': 0.4117223501744795, '幅度失准': 0.3217114503754858, '频率失准': 0.01601706997456898, '参考电平失准': 0.2505491294754657}",0.5882776498255204,-0.007389662536884247,0.0,0.0,0.0
